product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status,planned_transit_days,actual_transit_days,delay_days,is_delayed_target
PROD-556329,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,228,6/9/2026 10:15,6/21/2026 10:15,,Air Cargo,In-Transit,12,-1,0,0
PROD-530108,Osaka Freight Corp,Nagoya Airport,Chennai Port,1139,9/26/2025 20:35,10/2/2025 20:35,10/7/2025 20:35,Sea Freight,Delayed,6,11,5,1
PROD-103996,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4984,1/18/2026 6:36,1/25/2026 6:36,1/23/2026 6:36,Sea Freight,Delivered,7,5,-2,0
PROD-119971,Osaka Freight Corp,Osaka Port,Chennai Port,137,3/27/2026 19:40,4/8/2026 19:40,4/8/2026 19:40,Express Road,Delivered,12,12,0,0
PROD-682535,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2364,4/18/2026 14:57,4/26/2026 14:57,4/30/2026 14:57,Sea Freight,Delayed,8,12,4,1
PROD-578116,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1408,4/27/2026 17:21,5/5/2026 17:21,5/10/2026 17:21,Express Road,Delayed,8,13,5,1
PROD-225468,Nagoya Auto Parts,Osaka Port,Chennai Port,3812,3/1/2026 10:17,3/6/2026 10:17,3/14/2026 10:17,Sea Freight,Delayed,5,13,8,1
PROD-931230,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,680,11/15/2025 5:28,11/21/2025 5:28,11/19/2025 5:28,Sea Freight,Delivered,6,4,-2,0
PROD-355395,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2771,9/2/2025 14:30,9/14/2025 14:30,9/13/2025 14:30,Sea Freight,Delivered,12,11,-1,0
PROD-418098,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3958,4/9/2026 8:32,4/15/2026 8:32,4/14/2026 8:32,Express Road,Delivered,6,5,-1,0
PROD-99704,Nagoya Auto Parts,Yokohama Port,Chennai Port,3159,11/10/2025 2:03,11/22/2025 2:03,12/1/2025 2:03,Sea Freight,Delayed,12,21,9,1
PROD-327704,Osaka Freight Corp,Yokohama Port,Chennai Port,1142,10/3/2025 7:18,10/15/2025 7:18,10/13/2025 7:18,Sea Freight,Delivered,12,10,-2,0
PROD-392483,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1502,2/9/2026 1:45,2/23/2026 1:45,2/28/2026 1:45,Air Cargo,Delayed,14,19,5,1
PROD-720184,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3472,5/25/2026 10:33,6/2/2026 10:33,5/31/2026 10:33,Express Road,Delivered,8,6,-2,0
PROD-70394,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3607,5/14/2026 6:15,5/26/2026 6:15,5/26/2026 6:15,Express Road,Delivered,12,12,0,0
PROD-89511,Kyoto Tech Components,Tokyo Port,Chennai Port,462,7/14/2025 11:14,7/22/2025 11:14,7/21/2025 11:14,Sea Freight,Delivered,8,7,-1,0
PROD-101255,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3806,7/15/2025 4:49,7/27/2025 4:49,,Air Cargo,In-Transit,12,-1,0,0
PROD-390748,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3036,3/10/2026 2:28,3/18/2026 2:28,3/21/2026 2:28,Air Cargo,Delayed,8,11,3,1
PROD-583397,Osaka Freight Corp,Yokohama Port,Chennai Port,4772,4/3/2026 15:21,4/11/2026 15:21,,Express Road,In-Transit,8,-1,0,0
PROD-588866,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,3134,7/3/2025 1:22,7/17/2025 1:22,7/27/2025 1:22,Express Road,Delayed,14,24,10,1
PROD-702559,Tokyo Logistics Co,Nagoya Airport,Chennai Port,4449,1/2/2026 7:10,1/14/2026 7:10,1/14/2026 7:10,Sea Freight,Delivered,12,12,0,0
PROD-370774,Kyoto Tech Components,Tokyo Port,Chennai Port,549,7/25/2025 19:02,8/3/2025 19:02,8/2/2025 19:02,Express Road,Delivered,9,8,-1,0
PROD-986846,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3094,4/26/2026 5:25,5/11/2026 5:25,5/11/2026 5:25,Air Cargo,Delivered,15,15,0,0
PROD-910260,Kyoto Tech Components,Yokohama Port,Chennai Port,2054,3/12/2026 4:24,3/19/2026 4:24,3/17/2026 4:24,Express Road,Delivered,7,5,-2,0
PROD-53945,Kyoto Tech Components,Yokohama Port,Chennai Port,2989,5/11/2026 15:39,5/17/2026 15:39,5/15/2026 15:39,Air Cargo,Delivered,6,4,-2,0
PROD-629575,Osaka Freight Corp,Osaka Port,Chennai Port,4083,5/30/2026 20:20,6/12/2026 20:20,6/11/2026 20:20,Express Road,Delivered,13,12,-1,0
PROD-108633,Osaka Freight Corp,Nagoya Airport,Chennai Port,637,10/3/2025 6:26,10/16/2025 6:26,10/15/2025 6:26,Sea Freight,Delivered,13,12,-1,0
PROD-223072,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1449,1/8/2026 5:29,1/20/2026 5:29,1/29/2026 5:29,Air Cargo,Delayed,12,21,9,1
PROD-505612,Kyoto Tech Components,Tokyo Port,Chennai Port,3512,8/6/2025 15:54,8/12/2025 15:54,8/11/2025 15:54,Express Road,Delivered,6,5,-1,0
PROD-113475,Nagoya Auto Parts,Tokyo Port,Chennai Port,1648,9/1/2025 1:15,9/14/2025 1:15,9/13/2025 1:15,Sea Freight,Delivered,13,12,-1,0
PROD-583286,Osaka Freight Corp,Nagoya Airport,Chennai Port,2773,10/17/2025 0:36,10/22/2025 0:36,10/22/2025 0:36,Air Cargo,Delivered,5,5,0,0
PROD-799649,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4746,10/23/2025 9:32,11/6/2025 9:32,11/4/2025 9:32,Sea Freight,Delivered,14,12,-2,0
PROD-237144,Osaka Freight Corp,Osaka Port,Bengaluru Hub,1315,9/20/2025 21:27,9/29/2025 21:27,10/6/2025 21:27,Air Cargo,Delayed,9,16,7,1
PROD-886209,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1536,4/1/2026 23:29,4/10/2026 23:29,4/10/2026 23:29,Express Road,Delivered,9,9,0,0
PROD-804711,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3711,1/2/2026 0:52,1/17/2026 0:52,1/17/2026 0:52,Air Cargo,Delivered,15,15,0,0
PROD-643378,Osaka Freight Corp,Yokohama Port,Chennai Port,3773,4/6/2026 1:43,4/16/2026 1:43,4/19/2026 1:43,Express Road,Delayed,10,13,3,1
PROD-583783,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3852,2/12/2026 16:16,2/19/2026 16:16,2/19/2026 16:16,Air Cargo,Delivered,7,7,0,0
PROD-974215,Osaka Freight Corp,Nagoya Airport,Chennai Port,4799,6/20/2025 17:43,6/27/2025 17:43,7/5/2025 17:43,Express Road,Delayed,7,15,8,1
PROD-727157,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4023,2/6/2026 9:58,2/13/2026 9:58,2/11/2026 9:58,Sea Freight,Delivered,7,5,-2,0
PROD-189179,Nagoya Auto Parts,Yokohama Port,Chennai Port,3027,9/16/2025 19:58,9/23/2025 19:58,9/23/2025 19:58,Sea Freight,Delivered,7,7,0,0
PROD-799444,Kyoto Tech Components,Osaka Port,Bengaluru Hub,284,9/18/2025 23:00,9/28/2025 23:00,10/4/2025 23:00,Sea Freight,Delayed,10,16,6,1
PROD-356331,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,4117,10/2/2025 0:04,10/15/2025 0:04,10/13/2025 0:04,Air Cargo,Delivered,13,11,-2,0
PROD-190217,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3603,10/17/2025 8:34,10/31/2025 8:34,10/31/2025 8:34,Air Cargo,Delivered,14,14,0,0
PROD-593830,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1866,4/24/2026 20:35,5/5/2026 20:35,5/4/2026 20:35,Express Road,Delivered,11,10,-1,0
PROD-72965,Osaka Freight Corp,Yokohama Port,Chennai Port,3493,2/6/2026 5:42,2/18/2026 5:42,2/17/2026 5:42,Sea Freight,Delivered,12,11,-1,0
PROD-663928,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4938,8/1/2025 23:13,8/15/2025 23:13,8/15/2025 23:13,Air Cargo,Delivered,14,14,0,0
PROD-96214,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1623,6/1/2026 2:14,6/7/2026 2:14,6/14/2026 2:14,Air Cargo,Delayed,6,13,7,1
PROD-225583,Osaka Freight Corp,Osaka Port,Chennai Port,4681,3/10/2026 15:49,3/19/2026 15:49,3/19/2026 15:49,Express Road,Delivered,9,9,0,0
PROD-475682,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2456,10/26/2025 13:13,11/7/2025 13:13,11/7/2025 13:13,Air Cargo,Delivered,12,12,0,0
PROD-388028,Tokyo Logistics Co,Tokyo Port,Chennai Port,4139,10/13/2025 15:48,10/20/2025 15:48,10/18/2025 15:48,Sea Freight,Delivered,7,5,-2,0
PROD-340140,Nagoya Auto Parts,Osaka Port,Chennai Port,1079,10/2/2025 23:19,10/16/2025 23:19,10/14/2025 23:19,Air Cargo,Delivered,14,12,-2,0
PROD-595164,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2718,3/21/2026 21:08,4/3/2026 21:08,4/3/2026 21:08,Air Cargo,Delivered,13,13,0,0
PROD-926251,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2474,1/14/2026 21:56,1/21/2026 21:56,1/21/2026 21:56,Air Cargo,Delivered,7,7,0,0
PROD-165056,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4554,6/30/2025 8:44,7/13/2025 8:44,7/13/2025 8:44,Air Cargo,Delivered,13,13,0,0
PROD-52179,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4477,3/13/2026 16:47,3/23/2026 16:47,3/21/2026 16:47,Express Road,Delivered,10,8,-2,0
PROD-285320,Osaka Freight Corp,Osaka Port,Chennai Port,3475,2/12/2026 7:26,2/22/2026 7:26,2/22/2026 7:26,Air Cargo,Delivered,10,10,0,0
PROD-444611,Kyoto Tech Components,Tokyo Port,Chennai Port,3872,11/19/2025 23:48,11/26/2025 23:48,12/1/2025 23:48,Sea Freight,Delayed,7,12,5,1
PROD-463516,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3720,12/5/2025 12:46,12/11/2025 12:46,12/11/2025 12:46,Express Road,Delivered,6,6,0,0
PROD-226040,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1921,11/9/2025 10:13,11/22/2025 10:13,11/21/2025 10:13,Sea Freight,Delivered,13,12,-1,0
PROD-119346,Kyoto Tech Components,Tokyo Port,Chennai Port,1015,3/13/2026 21:14,3/20/2026 21:14,3/19/2026 21:14,Sea Freight,Delivered,7,6,-1,0
PROD-116276,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3942,10/15/2025 5:17,10/20/2025 5:17,,Sea Freight,In-Transit,5,-1,0,0
PROD-711444,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4913,9/22/2025 14:27,10/1/2025 14:27,10/8/2025 14:27,Sea Freight,Delayed,9,16,7,1
PROD-552530,Osaka Freight Corp,Osaka Port,Chennai Port,1415,1/13/2026 18:51,1/20/2026 18:51,1/20/2026 18:51,Express Road,Delivered,7,7,0,0
PROD-47623,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2408,2/9/2026 19:30,2/23/2026 19:30,2/21/2026 19:30,Sea Freight,Delivered,14,12,-2,0
PROD-628437,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3701,8/30/2025 16:36,9/12/2025 16:36,9/16/2025 16:36,Express Road,Delayed,13,17,4,1
PROD-214353,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3438,7/1/2025 3:47,7/7/2025 3:47,7/15/2025 3:47,Sea Freight,Delayed,6,14,8,1
PROD-221494,Nagoya Auto Parts,Osaka Port,Chennai Port,4664,9/29/2025 5:45,10/9/2025 5:45,10/13/2025 5:45,Express Road,Delayed,10,14,4,1
PROD-801280,Osaka Freight Corp,Nagoya Airport,Chennai Port,3736,3/18/2026 9:59,3/23/2026 9:59,4/2/2026 9:59,Sea Freight,Delayed,5,15,10,1
PROD-344061,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1568,9/12/2025 11:24,9/25/2025 11:24,9/24/2025 11:24,Sea Freight,Delivered,13,12,-1,0
PROD-521546,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3334,7/24/2025 23:20,8/8/2025 23:20,8/8/2025 23:20,Air Cargo,Delivered,15,15,0,0
PROD-184229,Kyoto Tech Components,Tokyo Port,Chennai Port,1730,3/10/2026 23:44,3/24/2026 23:44,3/22/2026 23:44,Air Cargo,Delivered,14,12,-2,0
PROD-558453,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4867,7/28/2025 7:59,8/5/2025 7:59,8/4/2025 7:59,Express Road,Delivered,8,7,-1,0
PROD-524563,Osaka Freight Corp,Nagoya Airport,Chennai Port,4069,2/23/2026 3:48,3/4/2026 3:48,3/2/2026 3:48,Express Road,Delivered,9,7,-2,0
PROD-700499,Osaka Freight Corp,Nagoya Airport,Chennai Port,1990,1/1/2026 5:13,1/10/2026 5:13,1/20/2026 5:13,Express Road,Delayed,9,19,10,1
PROD-75576,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3234,4/1/2026 14:32,4/8/2026 14:32,4/11/2026 14:32,Express Road,Delayed,7,10,3,1
PROD-778086,Tokyo Logistics Co,Tokyo Port,Chennai Port,3917,11/3/2025 4:13,11/18/2025 4:13,11/17/2025 4:13,Sea Freight,Delivered,15,14,-1,0
PROD-19651,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3625,6/26/2025 14:24,7/5/2025 14:24,7/4/2025 14:24,Sea Freight,Delivered,9,8,-1,0
PROD-81644,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4660,11/26/2025 1:41,12/7/2025 1:41,12/6/2025 1:41,Express Road,Delivered,11,10,-1,0
PROD-603727,Kyoto Tech Components,Osaka Port,Chennai Port,4093,4/22/2026 0:38,5/1/2026 0:38,5/1/2026 0:38,Sea Freight,Delivered,9,9,0,0
PROD-424068,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4250,11/14/2025 22:35,11/28/2025 22:35,11/26/2025 22:35,Sea Freight,Delivered,14,12,-2,0
PROD-437983,Osaka Freight Corp,Osaka Port,Chennai Port,603,2/25/2026 6:53,3/8/2026 6:53,3/6/2026 6:53,Sea Freight,Delivered,11,9,-2,0
PROD-424707,Tokyo Logistics Co,Osaka Port,Chennai Port,897,9/24/2025 21:24,10/8/2025 21:24,10/16/2025 21:24,Air Cargo,Delayed,14,22,8,1
PROD-340544,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2656,6/18/2025 18:24,6/28/2025 18:24,6/27/2025 18:24,Express Road,Delivered,10,9,-1,0
PROD-993645,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,261,8/12/2025 22:11,8/18/2025 22:11,8/18/2025 22:11,Express Road,Delivered,6,6,0,0
PROD-872442,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3947,1/22/2026 21:55,2/1/2026 21:55,2/10/2026 21:55,Express Road,Delayed,10,19,9,1
PROD-379430,Osaka Freight Corp,Tokyo Port,Chennai Port,919,2/18/2026 0:32,2/23/2026 0:32,2/22/2026 0:32,Express Road,Delivered,5,4,-1,0
PROD-885506,Osaka Freight Corp,Yokohama Port,Chennai Port,3076,7/13/2025 8:06,7/28/2025 8:06,7/27/2025 8:06,Air Cargo,Delivered,15,14,-1,0
PROD-456839,Kyoto Tech Components,Osaka Port,Chennai Port,489,7/19/2025 19:33,7/27/2025 19:33,7/27/2025 19:33,Air Cargo,Delivered,8,8,0,0
PROD-549414,Tokyo Logistics Co,Tokyo Port,Chennai Port,2339,1/12/2026 5:29,1/26/2026 5:29,1/26/2026 5:29,Sea Freight,Delivered,14,14,0,0
PROD-912811,Osaka Freight Corp,Tokyo Port,Chennai Port,4234,7/9/2025 20:59,7/23/2025 20:59,7/22/2025 20:59,Air Cargo,Delivered,14,13,-1,0
PROD-356005,Nagoya Auto Parts,Osaka Port,Chennai Port,4585,10/2/2025 11:22,10/13/2025 11:22,10/12/2025 11:22,Sea Freight,Delivered,11,10,-1,0
PROD-816964,Nagoya Auto Parts,Yokohama Port,Chennai Port,2294,8/31/2025 1:50,9/5/2025 1:50,9/3/2025 1:50,Express Road,Delivered,5,3,-2,0
PROD-535280,Tokyo Logistics Co,Yokohama Port,Chennai Port,3888,8/11/2025 13:23,8/24/2025 13:23,8/23/2025 13:23,Sea Freight,Delivered,13,12,-1,0
PROD-556379,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1767,1/28/2026 10:17,2/5/2026 10:17,2/12/2026 10:17,Air Cargo,Delayed,8,15,7,1
PROD-949928,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1030,12/14/2025 9:42,12/23/2025 9:42,12/21/2025 9:42,Sea Freight,Delivered,9,7,-2,0
PROD-368154,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1754,3/21/2026 15:49,3/29/2026 15:49,4/5/2026 15:49,Sea Freight,Delayed,8,15,7,1
PROD-858729,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4080,3/3/2026 19:37,3/12/2026 19:37,3/19/2026 19:37,Sea Freight,Delayed,9,16,7,1
PROD-154864,Osaka Freight Corp,Tokyo Port,Chennai Port,3077,2/1/2026 21:23,2/6/2026 21:23,2/6/2026 21:23,Express Road,Delivered,5,5,0,0
PROD-153557,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4777,9/5/2025 10:39,9/20/2025 10:39,9/19/2025 10:39,Express Road,Delivered,15,14,-1,0
PROD-181926,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2050,9/12/2025 15:20,9/25/2025 15:20,9/23/2025 15:20,Express Road,Delivered,13,11,-2,0
PROD-797143,Nagoya Auto Parts,Yokohama Port,Chennai Port,1885,1/17/2026 4:04,1/23/2026 4:04,1/22/2026 4:04,Sea Freight,Delivered,6,5,-1,0
PROD-79013,Osaka Freight Corp,Tokyo Port,Chennai Port,4470,3/15/2026 10:08,3/21/2026 10:08,3/28/2026 10:08,Air Cargo,Delayed,6,13,7,1
PROD-810389,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3073,8/14/2025 20:24,8/20/2025 20:24,8/19/2025 20:24,Air Cargo,Delivered,6,5,-1,0
PROD-486490,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2172,1/26/2026 12:02,2/5/2026 12:02,2/5/2026 12:02,Express Road,Delivered,10,10,0,0
PROD-796788,Tokyo Logistics Co,Yokohama Port,Chennai Port,3282,3/13/2026 16:52,3/24/2026 16:52,3/22/2026 16:52,Sea Freight,Delivered,11,9,-2,0
PROD-714220,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1412,1/8/2026 19:04,1/19/2026 19:04,1/18/2026 19:04,Air Cargo,Delivered,11,10,-1,0
PROD-591912,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4127,5/14/2026 16:30,5/29/2026 16:30,5/27/2026 16:30,Air Cargo,Delivered,15,13,-2,0
PROD-654858,Tokyo Logistics Co,Yokohama Port,Chennai Port,4247,1/31/2026 23:54,2/11/2026 23:54,2/10/2026 23:54,Sea Freight,Delivered,11,10,-1,0
PROD-657685,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,526,10/7/2025 4:45,10/17/2025 4:45,10/15/2025 4:45,Express Road,Delivered,10,8,-2,0
PROD-461124,Kyoto Tech Components,Tokyo Port,Chennai Port,1739,10/4/2025 14:47,10/19/2025 14:47,10/29/2025 14:47,Express Road,Delayed,15,25,10,1
PROD-463688,Kyoto Tech Components,Yokohama Port,Chennai Port,2716,7/6/2025 2:10,7/15/2025 2:10,7/15/2025 2:10,Air Cargo,Delivered,9,9,0,0
PROD-835012,Osaka Freight Corp,Osaka Port,Bengaluru Hub,791,1/27/2026 18:09,2/8/2026 18:09,2/8/2026 18:09,Air Cargo,Delivered,12,12,0,0
PROD-58900,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4675,9/19/2025 11:18,9/29/2025 11:18,10/8/2025 11:18,Express Road,Delayed,10,19,9,1
PROD-77794,Kyoto Tech Components,Osaka Port,Bengaluru Hub,507,10/17/2025 16:37,10/31/2025 16:37,10/31/2025 16:37,Air Cargo,Delivered,14,14,0,0
PROD-473866,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,215,10/2/2025 12:32,10/16/2025 12:32,10/15/2025 12:32,Express Road,Delivered,14,13,-1,0
PROD-386649,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,1764,6/24/2025 21:14,7/7/2025 21:14,7/6/2025 21:14,Sea Freight,Delivered,13,12,-1,0
PROD-80458,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2418,4/10/2026 22:02,4/19/2026 22:02,4/18/2026 22:02,Express Road,Delivered,9,8,-1,0
PROD-896840,Kyoto Tech Components,Tokyo Port,Chennai Port,2244,2/1/2026 14:34,2/16/2026 14:34,2/21/2026 14:34,Sea Freight,Delayed,15,20,5,1
PROD-622937,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3941,7/14/2025 3:06,7/28/2025 3:06,7/28/2025 3:06,Sea Freight,Delivered,14,14,0,0
PROD-485188,Nagoya Auto Parts,Nagoya Airport,Chennai Port,698,12/13/2025 8:25,12/23/2025 8:25,12/22/2025 8:25,Sea Freight,Delivered,10,9,-1,0
PROD-830281,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,143,1/9/2026 2:37,1/22/2026 2:37,1/30/2026 2:37,Air Cargo,Delayed,13,21,8,1
PROD-43015,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4855,3/8/2026 0:47,3/21/2026 0:47,3/20/2026 0:47,Sea Freight,Delivered,13,12,-1,0
PROD-849153,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2699,11/22/2025 9:50,12/1/2025 9:50,12/11/2025 9:50,Express Road,Delayed,9,19,10,1
PROD-197383,Tokyo Logistics Co,Yokohama Port,Chennai Port,2401,1/5/2026 22:35,1/18/2026 22:35,1/17/2026 22:35,Express Road,Delivered,13,12,-1,0
PROD-498733,Osaka Freight Corp,Osaka Port,Chennai Port,3669,10/6/2025 14:00,10/16/2025 14:00,10/15/2025 14:00,Sea Freight,Delivered,10,9,-1,0
PROD-64879,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1647,12/11/2025 6:27,12/21/2025 6:27,12/20/2025 6:27,Sea Freight,Delivered,10,9,-1,0
PROD-850360,Kyoto Tech Components,Nagoya Airport,Chennai Port,1050,11/22/2025 16:45,11/27/2025 16:45,11/27/2025 16:45,Air Cargo,Delivered,5,5,0,0
PROD-360120,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1312,5/5/2026 13:07,5/10/2026 13:07,5/8/2026 13:07,Sea Freight,Delivered,5,3,-2,0
PROD-88425,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4880,6/4/2026 22:56,6/14/2026 22:56,6/21/2026 22:56,Sea Freight,Delayed,10,17,7,1
PROD-180941,Tokyo Logistics Co,Yokohama Port,Chennai Port,872,12/12/2025 10:20,12/25/2025 10:20,12/25/2025 10:20,Air Cargo,Delivered,13,13,0,0
PROD-741995,Osaka Freight Corp,Tokyo Port,Chennai Port,1359,6/25/2025 10:41,6/30/2025 10:41,6/28/2025 10:41,Sea Freight,Delivered,5,3,-2,0
PROD-460767,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2798,11/18/2025 0:52,11/24/2025 0:52,11/22/2025 0:52,Sea Freight,Delivered,6,4,-2,0
PROD-639427,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2417,12/19/2025 13:26,1/3/2026 13:26,1/2/2026 13:26,Air Cargo,Delivered,15,14,-1,0
PROD-390963,Nagoya Auto Parts,Tokyo Port,Chennai Port,2190,8/8/2025 3:07,8/13/2025 3:07,8/11/2025 3:07,Sea Freight,Delivered,5,3,-2,0
PROD-406235,Kyoto Tech Components,Yokohama Port,Chennai Port,3396,5/12/2026 10:00,5/20/2026 10:00,5/19/2026 10:00,Air Cargo,Delivered,8,7,-1,0
PROD-354803,Osaka Freight Corp,Nagoya Airport,Chennai Port,2640,11/7/2025 10:45,11/22/2025 10:45,11/20/2025 10:45,Express Road,Delivered,15,13,-2,0
PROD-54909,Kyoto Tech Components,Nagoya Airport,Chennai Port,3279,2/14/2026 2:38,2/28/2026 2:38,3/4/2026 2:38,Air Cargo,Delayed,14,18,4,1
PROD-678748,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3656,3/26/2026 9:45,4/4/2026 9:45,4/3/2026 9:45,Express Road,Delivered,9,8,-1,0
PROD-345705,Kyoto Tech Components,Yokohama Port,Chennai Port,4419,10/11/2025 9:02,10/22/2025 9:02,10/30/2025 9:02,Express Road,Delayed,11,19,8,1
PROD-711332,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1317,7/15/2025 16:00,7/30/2025 16:00,7/29/2025 16:00,Sea Freight,Delivered,15,14,-1,0
PROD-264236,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,469,10/30/2025 8:07,11/14/2025 8:07,11/14/2025 8:07,Express Road,Delivered,15,15,0,0
PROD-688457,Osaka Freight Corp,Osaka Port,Chennai Port,4896,3/2/2026 11:39,3/8/2026 11:39,3/7/2026 11:39,Sea Freight,Delivered,6,5,-1,0
PROD-631977,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,782,5/29/2026 9:22,6/11/2026 9:22,6/21/2026 9:22,Air Cargo,Delayed,13,23,10,1
PROD-349555,Nagoya Auto Parts,Osaka Port,Chennai Port,1633,4/26/2026 2:32,5/5/2026 2:32,5/3/2026 2:32,Sea Freight,Delivered,9,7,-2,0
PROD-695847,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,147,7/10/2025 22:00,7/17/2025 22:00,7/24/2025 22:00,Air Cargo,Delayed,7,14,7,1
PROD-366813,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3055,8/1/2025 19:18,8/7/2025 19:18,8/17/2025 19:18,Express Road,Delayed,6,16,10,1
PROD-687923,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1206,10/2/2025 11:00,10/17/2025 11:00,10/15/2025 11:00,Sea Freight,Delivered,15,13,-2,0
PROD-410997,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4041,2/21/2026 6:17,3/1/2026 6:17,3/4/2026 6:17,Express Road,Delayed,8,11,3,1
PROD-743266,Kyoto Tech Components,Tokyo Port,Chennai Port,3896,7/28/2025 5:56,8/4/2025 5:56,8/3/2025 5:56,Sea Freight,Delivered,7,6,-1,0
PROD-324620,Kyoto Tech Components,Nagoya Airport,Chennai Port,3962,5/19/2026 17:53,5/31/2026 17:53,5/31/2026 17:53,Sea Freight,Delivered,12,12,0,0
PROD-674751,Nagoya Auto Parts,Tokyo Port,Chennai Port,164,1/1/2026 6:57,1/13/2026 6:57,1/13/2026 6:57,Sea Freight,Delivered,12,12,0,0
PROD-852686,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4093,3/27/2026 7:06,4/11/2026 7:06,4/10/2026 7:06,Air Cargo,Delivered,15,14,-1,0
PROD-736971,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4427,7/27/2025 19:47,8/8/2025 19:47,8/6/2025 19:47,Sea Freight,Delivered,12,10,-2,0
