product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status
PROD-589318,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3237,9/18/2025 2:23,9/30/2025 2:23,9/29/2025 2:23,Air Cargo,Delivered
PROD-143941,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,376,2/20/2026 8:10,2/28/2026 8:10,2/27/2026 8:10,Express Road,Delivered
PROD-776880,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1039,7/20/2025 23:09,7/29/2025 23:09,7/28/2025 23:09,Sea Freight,Delivered
PROD-254235,Tokyo Logistics Co,Yokohama Port,Chennai Port,3147,1/11/2026 9:43,1/21/2026 9:43,1/21/2026 9:43,Sea Freight,Delivered
PROD-949154,Osaka Freight Corp,Yokohama Port,Chennai Port,4748,6/29/2025 14:41,7/9/2025 14:41,7/17/2025 14:41,Air Cargo,Delayed
PROD-668933,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4695,12/22/2025 0:41,12/30/2025 0:41,12/29/2025 0:41,Air Cargo,Delivered
PROD-105065,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2722,9/4/2025 2:41,9/18/2025 2:41,9/16/2025 2:41,Sea Freight,Delivered
PROD-752204,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1116,11/9/2025 0:36,11/17/2025 0:36,11/27/2025 0:36,Air Cargo,Delayed
PROD-714281,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4816,11/30/2025 14:40,12/7/2025 14:40,12/5/2025 14:40,Sea Freight,Delivered
PROD-5433,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,668,3/19/2026 14:03,3/31/2026 14:03,NaT,Air Cargo,In-Transit
PROD-974231,Osaka Freight Corp,Osaka Port,Chennai Port,3379,5/29/2026 8:26,6/4/2026 8:26,6/3/2026 8:26,Sea Freight,Delivered
PROD-684607,Nagoya Auto Parts,Osaka Port,Chennai Port,4141,8/7/2025 18:10,8/20/2025 18:10,8/19/2025 18:10,Express Road,Delivered
PROD-921068,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1236,5/18/2026 13:58,5/24/2026 13:58,5/22/2026 13:58,Sea Freight,Delivered
PROD-682139,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3121,12/1/2025 19:34,12/11/2025 19:34,12/9/2025 19:34,Express Road,Delivered
PROD-301198,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2592,8/22/2025 22:05,8/27/2025 22:05,8/27/2025 22:05,Sea Freight,Delivered
PROD-677273,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1228,10/6/2025 8:58,10/15/2025 8:58,10/13/2025 8:58,Express Road,Delivered
PROD-806066,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4374,7/2/2025 16:18,7/14/2025 16:18,7/22/2025 16:18,Express Road,Delayed
PROD-602022,Osaka Freight Corp,Osaka Port,Chennai Port,1950,7/13/2025 17:53,7/21/2025 17:53,7/19/2025 17:53,Sea Freight,Delivered
PROD-774568,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,715,9/3/2025 21:17,9/12/2025 21:17,9/10/2025 21:17,Air Cargo,Delivered
PROD-982169,Nagoya Auto Parts,Yokohama Port,Chennai Port,956,3/2/2026 4:22,3/7/2026 4:22,3/5/2026 4:22,Air Cargo,Delivered
PROD-966232,Osaka Freight Corp,Osaka Port,Chennai Port,1361,6/24/2025 16:38,7/2/2025 16:38,6/30/2025 16:38,Express Road,Delivered
PROD-925100,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3378,8/14/2025 0:16,8/20/2025 0:16,8/20/2025 0:16,Sea Freight,Delivered
PROD-979288,Tokyo Logistics Co,Yokohama Port,Chennai Port,977,4/12/2026 23:56,4/18/2026 23:56,4/18/2026 23:56,Express Road,Delivered
PROD-876822,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2983,5/12/2026 23:00,5/18/2026 23:00,5/17/2026 23:00,Air Cargo,Delivered
PROD-519447,Kyoto Tech Components,Yokohama Port,Chennai Port,4213,11/3/2025 1:39,11/9/2025 1:39,11/9/2025 1:39,Air Cargo,Delivered
PROD-785386,Tokyo Logistics Co,Tokyo Port,Chennai Port,3561,8/18/2025 2:51,8/31/2025 2:51,8/30/2025 2:51,Sea Freight,Delivered
PROD-971023,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,508,5/28/2026 11:30,6/6/2026 11:30,6/11/2026 11:30,Express Road,Delayed
PROD-39286,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,639,9/24/2025 19:06,10/2/2025 19:06,10/2/2025 19:06,Express Road,Delivered
PROD-595551,Nagoya Auto Parts,Nagoya Airport,Chennai Port,929,6/14/2025 10:56,6/20/2025 10:56,6/18/2025 10:56,Sea Freight,Delivered
PROD-973555,Osaka Freight Corp,Osaka Port,Chennai Port,125,1/17/2026 5:33,1/26/2026 5:33,1/26/2026 5:33,Sea Freight,Delivered
PROD-298384,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2681,6/5/2026 2:23,6/12/2026 2:23,6/10/2026 2:23,Express Road,Delivered
PROD-672464,Kyoto Tech Components,Tokyo Port,Chennai Port,3605,11/24/2025 0:25,11/30/2025 0:25,12/8/2025 0:25,Air Cargo,Delayed
PROD-517904,Kyoto Tech Components,Tokyo Port,Chennai Port,3981,12/26/2025 12:08,12/31/2025 12:08,1/7/2026 12:08,Express Road,Delayed
PROD-140718,Tokyo Logistics Co,Tokyo Port,Chennai Port,1970,5/1/2026 20:44,5/6/2026 20:44,5/6/2026 20:44,Express Road,Delivered
PROD-490755,Tokyo Logistics Co,Osaka Port,Chennai Port,3807,4/17/2026 21:53,4/30/2026 21:53,5/5/2026 21:53,Air Cargo,Delayed
PROD-848102,Osaka Freight Corp,Osaka Port,Chennai Port,211,9/18/2025 17:19,9/28/2025 17:19,9/27/2025 17:19,Air Cargo,Delivered
PROD-170387,Nagoya Auto Parts,Tokyo Port,Chennai Port,4354,7/22/2025 5:08,7/31/2025 5:08,7/29/2025 5:08,Express Road,Delivered
PROD-679776,Kyoto Tech Components,Osaka Port,Chennai Port,353,3/5/2026 2:31,3/20/2026 2:31,3/29/2026 2:31,Sea Freight,Delayed
PROD-195243,Tokyo Logistics Co,Yokohama Port,Chennai Port,984,9/13/2025 0:49,9/27/2025 0:49,9/26/2025 0:49,Air Cargo,Delivered
PROD-353487,Kyoto Tech Components,Osaka Port,Chennai Port,2813,6/16/2025 5:09,7/1/2025 5:09,6/30/2025 5:09,Air Cargo,Delivered
PROD-595361,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3650,3/26/2026 21:22,4/9/2026 21:22,4/8/2026 21:22,Air Cargo,Delivered
PROD-202544,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3920,2/12/2026 9:20,2/26/2026 9:20,2/25/2026 9:20,Express Road,Delivered
PROD-897734,Kyoto Tech Components,Osaka Port,Chennai Port,2461,8/14/2025 4:02,8/21/2025 4:02,8/20/2025 4:02,Sea Freight,Delivered
PROD-425187,Tokyo Logistics Co,Tokyo Port,Chennai Port,2605,1/30/2026 8:37,2/8/2026 8:37,2/11/2026 8:37,Sea Freight,Delayed
PROD-540310,Kyoto Tech Components,Osaka Port,Chennai Port,4212,4/9/2026 2:53,4/20/2026 2:53,NaT,Express Road,In-Transit
PROD-420304,Kyoto Tech Components,Yokohama Port,Chennai Port,4894,10/8/2025 20:13,10/21/2025 20:13,10/25/2025 20:13,Sea Freight,Delayed
PROD-193757,Kyoto Tech Components,Nagoya Airport,Chennai Port,3369,2/10/2026 12:14,2/19/2026 12:14,2/18/2026 12:14,Sea Freight,Delivered
PROD-500646,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1734,6/4/2026 14:55,6/13/2026 14:55,6/11/2026 14:55,Air Cargo,Delivered
PROD-260096,Tokyo Logistics Co,Osaka Port,Chennai Port,4571,10/7/2025 6:19,10/14/2025 6:19,10/14/2025 6:19,Sea Freight,Delivered
PROD-402206,Nagoya Auto Parts,Osaka Port,Chennai Port,3936,6/13/2025 13:34,6/24/2025 13:34,6/23/2025 13:34,Air Cargo,Delivered
PROD-790371,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1251,9/5/2025 2:13,9/16/2025 2:13,9/15/2025 2:13,Express Road,Delivered
PROD-345637,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3316,9/16/2025 14:06,9/25/2025 14:06,9/23/2025 14:06,Sea Freight,Delivered
PROD-757997,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,548,9/29/2025 8:29,10/10/2025 8:29,10/9/2025 8:29,Air Cargo,Delivered
PROD-274258,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1094,1/6/2026 7:24,1/21/2026 7:24,1/25/2026 7:24,Express Road,Delayed
PROD-726420,Kyoto Tech Components,Yokohama Port,Chennai Port,1217,2/4/2026 19:44,2/18/2026 19:44,2/16/2026 19:44,Sea Freight,Delivered
PROD-700224,Osaka Freight Corp,Tokyo Port,Chennai Port,1744,9/5/2025 9:04,9/20/2025 9:04,9/20/2025 9:04,Sea Freight,Delivered
PROD-321709,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3980,7/24/2025 6:01,7/30/2025 6:01,8/3/2025 6:01,Sea Freight,Delayed
PROD-719400,Osaka Freight Corp,Nagoya Airport,Chennai Port,1607,8/8/2025 9:44,8/21/2025 9:44,8/21/2025 9:44,Sea Freight,Delivered
PROD-938599,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,277,12/11/2025 14:40,12/24/2025 14:40,12/22/2025 14:40,Sea Freight,Delivered
PROD-807236,Kyoto Tech Components,Nagoya Airport,Chennai Port,2475,5/1/2026 7:57,5/8/2026 7:57,5/6/2026 7:57,Air Cargo,Delivered
PROD-123119,Osaka Freight Corp,Nagoya Airport,Chennai Port,979,10/2/2025 15:39,10/17/2025 15:39,10/27/2025 15:39,Air Cargo,Delayed
PROD-986327,Nagoya Auto Parts,Tokyo Port,Chennai Port,190,1/30/2026 8:29,2/10/2026 8:29,NaT,Express Road,In-Transit
PROD-644481,Osaka Freight Corp,Yokohama Port,Chennai Port,3854,9/26/2025 19:55,10/5/2025 19:55,NaT,Air Cargo,In-Transit
PROD-140057,Kyoto Tech Components,Osaka Port,Chennai Port,4302,8/30/2025 17:36,9/4/2025 17:36,9/3/2025 17:36,Sea Freight,Delivered
PROD-477079,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2380,12/2/2025 17:19,12/9/2025 17:19,12/8/2025 17:19,Express Road,Delivered
PROD-635163,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1577,3/11/2026 4:09,3/20/2026 4:09,3/20/2026 4:09,Express Road,Delivered
PROD-736038,Osaka Freight Corp,Osaka Port,Chennai Port,653,10/25/2025 12:48,11/7/2025 12:48,11/5/2025 12:48,Sea Freight,Delivered
PROD-493699,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2751,12/28/2025 16:09,1/2/2026 16:09,1/2/2026 16:09,Sea Freight,Delivered
PROD-840952,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,607,3/14/2026 16:27,3/22/2026 16:27,3/27/2026 16:27,Express Road,Delayed
PROD-229021,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2730,2/8/2026 14:59,2/17/2026 14:59,2/21/2026 14:59,Sea Freight,Delayed
PROD-713390,Kyoto Tech Components,Yokohama Port,Chennai Port,4123,3/16/2026 7:58,3/28/2026 7:58,3/26/2026 7:58,Air Cargo,Delivered
PROD-915548,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4868,3/13/2026 17:34,3/28/2026 17:34,3/28/2026 17:34,Sea Freight,Delivered
PROD-551033,Kyoto Tech Components,Tokyo Port,Chennai Port,3442,3/25/2026 15:36,4/9/2026 15:36,4/9/2026 15:36,Express Road,Delivered
PROD-737952,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4772,11/21/2025 5:47,12/4/2025 5:47,12/3/2025 5:47,Air Cargo,Delivered
PROD-961800,Kyoto Tech Components,Tokyo Port,Chennai Port,3602,10/21/2025 5:01,11/3/2025 5:01,11/1/2025 5:01,Express Road,Delivered
PROD-64758,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4185,1/3/2026 3:04,1/14/2026 3:04,1/12/2026 3:04,Sea Freight,Delivered
PROD-946746,Osaka Freight Corp,Osaka Port,Chennai Port,3031,4/9/2026 18:32,4/14/2026 18:32,NaT,Sea Freight,In-Transit
PROD-600521,Kyoto Tech Components,Osaka Port,Chennai Port,564,12/12/2025 16:40,12/19/2025 16:40,12/19/2025 16:40,Express Road,Delivered
PROD-172529,Tokyo Logistics Co,Osaka Port,Chennai Port,2237,12/24/2025 1:56,12/30/2025 1:56,12/29/2025 1:56,Sea Freight,Delivered
PROD-545617,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4143,10/8/2025 21:54,10/18/2025 21:54,10/18/2025 21:54,Sea Freight,Delivered
PROD-713341,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3509,11/19/2025 10:46,12/3/2025 10:46,12/1/2025 10:46,Express Road,Delivered
PROD-611474,Kyoto Tech Components,Osaka Port,Bengaluru Hub,952,8/25/2025 2:12,9/8/2025 2:12,9/6/2025 2:12,Sea Freight,Delivered
PROD-942553,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,275,12/6/2025 14:39,12/18/2025 14:39,12/16/2025 14:39,Sea Freight,Delivered
PROD-847975,Nagoya Auto Parts,Tokyo Port,Chennai Port,527,12/14/2025 11:31,12/19/2025 11:31,12/19/2025 11:31,Air Cargo,Delivered
PROD-138353,Kyoto Tech Components,Tokyo Port,Chennai Port,1066,7/1/2025 9:23,7/12/2025 9:23,7/11/2025 9:23,Express Road,Delivered
PROD-478987,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,853,12/15/2025 12:42,12/25/2025 12:42,12/24/2025 12:42,Express Road,Delivered
PROD-585941,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,565,1/3/2026 0:48,1/8/2026 0:48,1/6/2026 0:48,Sea Freight,Delivered
PROD-846112,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2495,11/26/2025 22:47,12/1/2025 22:47,12/6/2025 22:47,Sea Freight,Delayed
PROD-22827,Tokyo Logistics Co,Tokyo Port,Chennai Port,4553,10/1/2025 15:02,10/15/2025 15:02,10/13/2025 15:02,Sea Freight,Delivered
PROD-856113,Kyoto Tech Components,Nagoya Airport,Chennai Port,3105,11/2/2025 16:29,11/14/2025 16:29,11/13/2025 16:29,Express Road,Delivered
PROD-228486,Osaka Freight Corp,Osaka Port,Bengaluru Hub,542,6/12/2025 4:08,6/21/2025 4:08,6/21/2025 4:08,Air Cargo,Delivered
PROD-47489,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4367,1/8/2026 7:02,1/19/2026 7:02,1/17/2026 7:02,Sea Freight,Delivered
PROD-734406,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3706,11/12/2025 19:43,11/21/2025 19:43,11/21/2025 19:43,Express Road,Delivered
PROD-63182,Tokyo Logistics Co,Osaka Port,Chennai Port,4918,7/4/2025 8:36,7/16/2025 8:36,7/16/2025 8:36,Air Cargo,Delivered
PROD-72371,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3234,5/18/2026 10:01,5/27/2026 10:01,5/27/2026 10:01,Air Cargo,Delivered
PROD-495002,Nagoya Auto Parts,Tokyo Port,Chennai Port,356,6/6/2026 5:56,6/18/2026 5:56,6/24/2026 5:56,Express Road,Delayed
PROD-428728,Osaka Freight Corp,Osaka Port,Bengaluru Hub,324,6/22/2025 15:52,7/2/2025 15:52,6/30/2025 15:52,Air Cargo,Delivered
PROD-142007,Tokyo Logistics Co,Tokyo Port,Chennai Port,2454,8/15/2025 19:22,8/29/2025 19:22,8/28/2025 19:22,Express Road,Delivered
PROD-764715,Osaka Freight Corp,Yokohama Port,Chennai Port,3928,3/17/2026 18:45,3/29/2026 18:45,3/27/2026 18:45,Express Road,Delivered
PROD-440781,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4546,2/1/2026 23:20,2/9/2026 23:20,2/12/2026 23:20,Air Cargo,Delayed
PROD-934631,Osaka Freight Corp,Osaka Port,Chennai Port,201,10/25/2025 20:08,11/4/2025 20:08,11/4/2025 20:08,Sea Freight,Delivered
PROD-911862,Kyoto Tech Components,Nagoya Airport,Chennai Port,241,10/28/2025 18:25,11/6/2025 18:25,11/5/2025 18:25,Air Cargo,Delivered
PROD-395833,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4847,5/12/2026 0:54,5/17/2026 0:54,5/16/2026 0:54,Sea Freight,Delivered
PROD-715894,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2213,10/26/2025 6:31,11/4/2025 6:31,11/2/2025 6:31,Air Cargo,Delivered
PROD-917036,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2006,5/29/2026 5:09,6/7/2026 5:09,6/7/2026 5:09,Sea Freight,Delivered
PROD-685280,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2222,12/25/2025 1:04,1/9/2026 1:04,1/19/2026 1:04,Air Cargo,Delayed
PROD-124395,Tokyo Logistics Co,Yokohama Port,Chennai Port,994,4/21/2026 6:46,4/26/2026 6:46,4/25/2026 6:46,Sea Freight,Delivered
PROD-563356,Kyoto Tech Components,Osaka Port,Chennai Port,3507,8/15/2025 6:09,8/28/2025 6:09,8/26/2025 6:09,Sea Freight,Delivered
PROD-133533,Osaka Freight Corp,Osaka Port,Chennai Port,3443,11/1/2025 15:09,11/16/2025 15:09,11/15/2025 15:09,Express Road,Delivered
PROD-233507,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2482,3/3/2026 21:55,3/13/2026 21:55,3/12/2026 21:55,Sea Freight,Delivered
PROD-792911,Osaka Freight Corp,Yokohama Port,Chennai Port,4873,4/11/2026 23:32,4/25/2026 23:32,5/1/2026 23:32,Sea Freight,Delayed
PROD-312856,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4731,6/19/2025 8:59,7/4/2025 8:59,7/3/2025 8:59,Express Road,Delivered
PROD-754024,Tokyo Logistics Co,Tokyo Port,Chennai Port,4396,11/27/2025 4:16,12/11/2025 4:16,12/9/2025 4:16,Express Road,Delivered
PROD-557772,Osaka Freight Corp,Yokohama Port,Chennai Port,2091,12/26/2025 22:10,1/7/2026 22:10,1/7/2026 22:10,Air Cargo,Delivered
PROD-240820,Kyoto Tech Components,Nagoya Airport,Chennai Port,3064,10/27/2025 14:20,11/4/2025 14:20,11/2/2025 14:20,Sea Freight,Delivered
PROD-362974,Nagoya Auto Parts,Yokohama Port,Chennai Port,3531,9/9/2025 11:20,9/19/2025 11:20,9/19/2025 11:20,Sea Freight,Delivered
PROD-197636,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2232,8/6/2025 17:27,8/20/2025 17:27,8/20/2025 17:27,Air Cargo,Delivered
PROD-760242,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1573,5/19/2026 10:48,5/29/2026 10:48,5/29/2026 10:48,Air Cargo,Delivered
PROD-33782,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,379,3/17/2026 15:48,3/22/2026 15:48,3/31/2026 15:48,Air Cargo,Delayed
PROD-439605,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1144,4/2/2026 17:23,4/7/2026 17:23,4/7/2026 17:23,Air Cargo,Delivered
PROD-981716,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,704,1/21/2026 15:58,2/3/2026 15:58,2/2/2026 15:58,Express Road,Delivered
PROD-16405,Nagoya Auto Parts,Osaka Port,Chennai Port,1202,4/29/2026 20:30,5/9/2026 20:30,5/8/2026 20:30,Express Road,Delivered
PROD-70559,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4962,9/6/2025 23:19,9/13/2025 23:19,9/11/2025 23:19,Express Road,Delivered
PROD-35207,Nagoya Auto Parts,Yokohama Port,Chennai Port,893,7/17/2025 22:08,7/27/2025 22:08,7/26/2025 22:08,Sea Freight,Delivered
PROD-704667,Nagoya Auto Parts,Osaka Port,Chennai Port,3246,11/21/2025 3:05,11/30/2025 3:05,11/30/2025 3:05,Air Cargo,Delivered
PROD-51040,Kyoto Tech Components,Nagoya Airport,Chennai Port,4811,2/22/2026 22:32,3/1/2026 22:32,3/1/2026 22:32,Express Road,Delivered
PROD-46385,Osaka Freight Corp,Osaka Port,Chennai Port,3695,9/8/2025 10:58,9/18/2025 10:58,9/25/2025 10:58,Sea Freight,Delayed
PROD-245722,Tokyo Logistics Co,Yokohama Port,Chennai Port,1255,11/4/2025 23:51,11/11/2025 23:51,11/10/2025 23:51,Sea Freight,Delivered
PROD-791030,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,154,12/25/2025 5:06,1/2/2026 5:06,12/31/2025 5:06,Air Cargo,Delivered
PROD-59185,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3817,4/22/2026 12:57,4/27/2026 12:57,4/26/2026 12:57,Air Cargo,Delivered
PROD-303314,Nagoya Auto Parts,Nagoya Airport,Chennai Port,811,8/1/2025 6:05,8/7/2025 6:05,8/7/2025 6:05,Sea Freight,Delivered
PROD-960911,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2779,9/4/2025 14:18,9/13/2025 14:18,9/13/2025 14:18,Sea Freight,Delivered
PROD-334394,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3650,3/5/2026 6:00,3/18/2026 6:00,3/17/2026 6:00,Sea Freight,Delivered
PROD-810065,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,1221,1/7/2026 23:42,1/20/2026 23:42,1/18/2026 23:42,Express Road,Delivered
PROD-336241,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4069,2/11/2026 16:57,2/22/2026 16:57,2/22/2026 16:57,Sea Freight,Delivered
PROD-918823,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3657,9/5/2025 14:20,9/17/2025 14:20,9/17/2025 14:20,Sea Freight,Delivered
PROD-692282,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3215,8/2/2025 9:29,8/14/2025 9:29,8/14/2025 9:29,Express Road,Delivered
PROD-433649,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2493,12/18/2025 10:51,1/1/2026 10:51,12/31/2025 10:51,Express Road,Delivered
PROD-63918,Osaka Freight Corp,Nagoya Airport,Chennai Port,890,9/28/2025 19:49,10/10/2025 19:49,10/8/2025 19:49,Sea Freight,Delivered
PROD-620407,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3580,12/31/2025 9:45,1/6/2026 9:45,1/5/2026 9:45,Sea Freight,Delivered
PROD-955858,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4062,4/28/2026 9:03,5/5/2026 9:03,5/4/2026 9:03,Air Cargo,Delivered
PROD-711721,Osaka Freight Corp,Yokohama Port,Chennai Port,598,8/14/2025 0:52,8/28/2025 0:52,NaT,Express Road,In-Transit
PROD-519696,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2235,11/14/2025 2:26,11/24/2025 2:26,11/23/2025 2:26,Sea Freight,Delivered
PROD-361145,Tokyo Logistics Co,Osaka Port,Chennai Port,3457,6/28/2025 4:40,7/7/2025 4:40,7/7/2025 4:40,Sea Freight,Delivered
PROD-703953,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4521,5/20/2026 23:25,6/3/2026 23:25,6/1/2026 23:25,Sea Freight,Delivered
PROD-549939,Osaka Freight Corp,Osaka Port,Bengaluru Hub,503,10/28/2025 6:48,11/2/2025 6:48,11/2/2025 6:48,Express Road,Delivered
PROD-436548,Nagoya Auto Parts,Yokohama Port,Chennai Port,1422,10/5/2025 11:39,10/13/2025 11:39,10/13/2025 11:39,Air Cargo,Delivered
PROD-314455,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4413,11/7/2025 4:24,11/17/2025 4:24,11/15/2025 4:24,Sea Freight,Delivered
PROD-791062,Osaka Freight Corp,Osaka Port,Bengaluru Hub,1984,10/26/2025 13:39,11/8/2025 13:39,NaT,Express Road,In-Transit
PROD-252673,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2311,12/24/2025 13:03,1/1/2026 13:03,1/5/2026 13:03,Sea Freight,Delayed
PROD-315344,Kyoto Tech Components,Tokyo Port,Chennai Port,1691,4/17/2026 6:49,4/23/2026 6:49,NaT,Express Road,In-Transit
PROD-151363,Tokyo Logistics Co,Osaka Port,Chennai Port,3859,4/20/2026 6:42,4/29/2026 6:42,4/28/2026 6:42,Sea Freight,Delivered
PROD-959175,Nagoya Auto Parts,Osaka Port,Chennai Port,862,4/1/2026 8:56,4/7/2026 8:56,4/5/2026 8:56,Sea Freight,Delivered
PROD-432723,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4171,7/2/2025 2:49,7/13/2025 2:49,7/12/2025 2:49,Express Road,Delivered
PROD-584357,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3355,5/30/2026 13:05,6/10/2026 13:05,6/8/2026 13:05,Sea Freight,Delivered
PROD-407286,Osaka Freight Corp,Osaka Port,Bengaluru Hub,785,12/21/2025 15:28,1/2/2026 15:28,12/31/2025 15:28,Sea Freight,Delivered
PROD-213214,Tokyo Logistics Co,Yokohama Port,Chennai Port,3979,9/7/2025 18:32,9/20/2025 18:32,9/30/2025 18:32,Express Road,Delayed
PROD-82911,Osaka Freight Corp,Nagoya Airport,Chennai Port,2867,10/9/2025 16:42,10/23/2025 16:42,10/23/2025 16:42,Sea Freight,Delivered
PROD-888283,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4707,5/13/2026 21:42,5/18/2026 21:42,5/16/2026 21:42,Air Cargo,Delivered
PROD-561654,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,960,10/24/2025 14:28,11/6/2025 14:28,11/4/2025 14:28,Air Cargo,Delivered
PROD-199734,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3684,3/2/2026 17:14,3/8/2026 17:14,3/8/2026 17:14,Sea Freight,Delivered
PROD-395489,Nagoya Auto Parts,Yokohama Port,Chennai Port,3371,6/29/2025 21:27,7/4/2025 21:27,7/3/2025 21:27,Sea Freight,Delivered
PROD-632209,Osaka Freight Corp,Osaka Port,Chennai Port,4718,2/12/2026 2:56,2/21/2026 2:56,2/28/2026 2:56,Express Road,Delayed
PROD-76319,Osaka Freight Corp,Osaka Port,Chennai Port,3891,6/25/2025 12:21,7/2/2025 12:21,7/8/2025 12:21,Sea Freight,Delayed
PROD-798696,Kyoto Tech Components,Yokohama Port,Chennai Port,180,8/18/2025 19:05,8/28/2025 19:05,8/26/2025 19:05,Air Cargo,Delivered
PROD-704066,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1732,1/11/2026 16:19,1/22/2026 16:19,2/1/2026 16:19,Express Road,Delayed
PROD-502681,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2970,1/1/2026 4:27,1/7/2026 4:27,1/6/2026 4:27,Express Road,Delivered
PROD-951092,Kyoto Tech Components,Osaka Port,Chennai Port,3591,8/26/2025 8:46,9/8/2025 8:46,9/7/2025 8:46,Express Road,Delivered
PROD-953149,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,943,10/10/2025 16:23,10/19/2025 16:23,10/18/2025 16:23,Express Road,Delivered
PROD-982683,Kyoto Tech Components,Nagoya Airport,Chennai Port,4815,6/16/2025 16:06,6/24/2025 16:06,6/23/2025 16:06,Express Road,Delivered
